Latitude,Longitude,label
0.7385584225292803,0.49863871016632544,9
0.5985283385898157,0.6541390419402902,5
0.6497592482910264,0.6054366570492249,2
0.5780332252251483,0.5316645441758396,2
0.6997036285171916,0.898627805061075,3
0.38267435452994647,0.6727340947191536,8
0.6202767584956206,0.8230683639199938,3
0.6865840064796203,0.7198561635100305,0
0.3721071703110681,0.5721834793200316,8
0.7391885126550761,0.515036106988326,9
0.6136653946483648,0.7960440344453446,3
0.40154154413323084,0.6816051205938223,8
0.5699073538391346,0.8948618471030301,3
0.7171147371206743,0.7451754150871182,0
0.6595474119907294,0.7211971217915405,0
0.2973223460890324,0.6218146464805159,8
0.5697985200901385,0.8948137907069977,3
0.71320932395912,0.7411590093728435,0
0.5650636791993477,0.6699024639992857,5
0.5881123760011278,0.7079871578523225,5
0.703400539128026,0.7257005605963371,0
0.5825183213024303,0.8365158373549662,3
0.40333672818255906,0.5710624714665116,10
0.6490409455476183,0.8886440887860374,3
0.5544575439545198,0.8650733506952406,3
0.38412928991134265,0.628164559886585,8
0.7051957231773542,0.4951084133811179,9
0.5638012077109309,0.8158599045156407,3
0.44488372545942667,0.5789927009727691,10
0.6000428461285523,0.6710308651445089,5
0.7322735599290198,0.4584931362528195,9
0.6360691082849996,0.6874735458781487,5
0.6018792724406623,0.5255003872236514,2
0.5804344414136509,0.8672950348501303,3
0.6384004417504556,0.7052202184347962,5
0.7946639385673677,0.6722978905090429,0
0.5698947520366318,0.8948858753010427,3
0.5977676479652132,0.6171614935188572,5
0.7552202966922579,0.5861475590123248,9
0.6033181691643037,0.6700013492757293,5
0.4905423472117363,0.7523931161060986,7
0.615533898275963,0.4713047866018769,2
0.557039767851883,0.6374394443201936,5
0.6353118545156349,0.6324813180760387,5
0.5845850169150566,0.5614983244952683,2
0.7552512283893407,0.5861494073352489,9
0.5551724098426973,0.6967234779522755,5
0.38758791189277986,0.6726462993802542,8
0.5875097807171841,0.5741482465884573,2
0.8525692211284195,0.30251224051855985,4
0.8662055170691474,0.2680511837584092,4
0.5724620828946598,0.8818727577532499,3
0.622876166669144,0.8362847969894531,3
0.5784536671818117,0.8444895024499459,3
0.5715364232189373,0.7573207450219996,7
0.6383889855663583,0.7042905120039293,5
0.5515373626260356,0.5570189138884842,2
0.6091298913610075,0.8406560807051662,3
0.6146895775073844,0.8003090395929178,3
0.5462812653584521,0.5620066132994168,2
0.750224254803868,0.6715428505945127,0
0.6356887629726984,0.9094635982041694,3
0.7255441973854673,0.5311996909603991,9
0.633045821299568,0.7955348214797269,3
0.6591349893629399,0.6774122000402869,5
0.46845940673004804,0.7565379802636016,7
0.4120010402215186,0.5656515061059366,10
0.7025974606222363,0.7319404987884255,0
0.5278219159093211,0.9012468786446632,3
0.7071134883966081,0.7355632117198425,0
0.44445182731864463,0.7137419112768058,8
0.7628787557667636,0.550481395705603,9
0.5055362009689688,0.5922072857192973,10
0.5393342353169004,0.811022843423018,7
0.6138991008041117,0.7982167380427327,3
0.909459485777731,0.3174938219806194,4
0.4023388945469719,0.5733867375436859,10
0.4332900671446964,0.6869467738447455,8
0.5089742018190151,0.7023488487720613,7
0.7570761985173391,0.528615735512382,9
0.7553715183224483,0.5863120597525793,9
0.7553256935860304,0.5862196436063698,9
0.5269798863775677,0.7507370187660243,7
0.6790091775490907,0.8518975807301246,3
0.885653535206572,0.300947635163233,4
0.565675439430585,0.6282449619337882,5
0.6369924767239041,0.7276071056926483,5
0.5028485801778189,0.7028774691283814,7
0.5857088685758072,0.742109971517344,5
0.7396547793481716,0.6883653616890726,0
0.7662812424460839,0.4958847090092746,9
0.5954237126972401,0.7436607144507406,5
0.5944854512190005,0.7407052460949544,5
0.7549430570369111,0.7185715790777181,0
0.7430870521061621,0.578837441847142,9
0.5164333232900802,0.5806506466357746,10
0.6156874111429786,0.7516537869364157,5
0.7925422532710371,0.6794481277412885,0
0.5837532979490021,0.5307034162552569,2
0.5696999969068273,0.5492670475444044,2
0.6930441486966927,0.9036118078261666,3
0.41410095876804576,0.6703913454127388,8
0.7167699059790991,0.47232321253310516,9
0.6556889691840126,0.8384759838160818,3
0.5950055619773877,0.7789498198809284,3
0.5531125879405323,0.6978962388476759,5
0.5240425207729302,0.6750805406714235,5
0.6724413472014277,0.6330949612868721,5
0.6818468743520114,0.8878798072568799,3
0.5680800924743252,0.5079385469594158,2
0.7238074398750882,0.49199953422261444,9
0.563196321190162,0.8201942217728728,3
0.5834279423204052,0.8954810352826357,3
0.699603959715482,0.619882224863268,9
0.7649294127216422,0.5664435124789478,9
0.662616523712579,0.7796891490506042,0
0.7722819916805292,0.5037105082703164,9
0.6392218501508182,0.8176185837780068,3
0.6678073207307662,0.6390613476861731,5
0.8191790269346342,0.6154351599076548,9
0.7808420524441289,0.6468695878794364,0
0.6516976346416712,0.907805652541164,3
0.6715065225784258,0.9060885605445819,3
0.5187027933613706,0.846392350900409,7
0.5831335183888982,0.9065340063693199,3
0.6026949527489691,0.9083924950695916,3
0.7008664312038988,0.6420279059795035,0
0.5347277036880911,0.7186482844790731,7
0.4540807500592834,0.845496838443637,7
0.5633475428203525,0.504108821860477,2
0.5770147704581703,0.9338725507410857,3
0.4618033637647798,0.5207113825270611,10
0.3706327594167007,0.30579024122462073,1
0.6252075001346142,0.7631041474518057,5
0.5499357880880922,0.5053250183445996,2
0.6183624301315973,0.6974803661897369,5
0.42177545650029913,0.7183821259779961,8
0.7705188849466964,0.7166557923667938,0
0.32930228401942685,0.6615489685433857,8
0.4739767049952377,0.821398404157982,7
0.6095594982649644,0.6487003517358474,5
0.5069109430616194,0.8552532109989954,7
0.7553085093098701,0.5862455201273136,9
0.5152888504979458,0.6808223558354243,5
0.7075774638528785,0.62398550175498,9
0.6812797932387937,0.7692516694976774,0
0.5545411740984818,0.780537529272813,7
0.6403445561931562,0.7767318323718939,3
0.5633189023600877,0.9259561836567514,3
0.46407741630971344,0.5993445846910745,10
0.6404178757714334,0.7611135036624432,0
0.6122287891615343,0.7739621204699887,3
0.5409266449075574,0.6888579397483667,5
0.5629545957055342,0.9259506386879863,3
0.6570648568950759,0.5808927769388461,2
0.7368674897553049,0.6430028963220167,0
0.6849010930345258,0.4908212283584419,9
0.6419094709419682,0.5978400498307863,2
0.778527903254826,0.4891716001486017,9
0.6220811074922352,0.8308266993943008,3
0.45579803205669833,0.6048479661978661,10
0.7285147859240197,0.7475717657583374,0
0.7888041003974138,0.6280499638652799,9
0.5690206451893758,0.6267348821047136,5
0.5743729744034525,0.6242710676467667,5
0.6374369766671961,0.9089516127541657,3
0.6356360645258121,0.9097168184447781,3
0.5775933077554924,0.9059462396794231,3
0.7225128910711689,0.48385674758008435,9
0.4103937375915194,0.7022361010736873,8
0.6781029933863465,0.7622862645578508,0
0.40211206210168626,0.6824987847276773,8
0.7124451964792868,0.48805798558677793,9
0.7061546057869776,0.8894786065863087,3
0.41894348778942714,0.6535189295992296,8
0.41042810614383995,0.6958732494071427,8
0.4470145757030437,0.8351942864641728,7
0.6524010443457442,0.7760673602806492,0
0.5845254447577091,0.7353987109795881,5
0.720795609073754,0.5497697913797879,9
0.7726749387953333,0.7532747661409331,0
0.6598200691724401,0.7104528206331935,0
0.7605245099330915,0.6111276433328214,9
0.5608581140142377,0.8055397934683981,7
0.7009787018081326,0.4569229859287134,9
0.5705832687013626,0.9117934092501159,3
0.39259311872845615,0.6752404206043607,8
0.4679725189055688,0.44210775352983234,10
0.5923076306205459,0.5190063046294924,2
0.49868082040025996,0.6242756884540768,10
0.5242086354424558,0.5732296300951276,10
0.7227259760955249,0.6895288809698528,0
0.553174451334705,0.6152281477401402,5
0.6877445179295023,0.5922765978289561,9
0.5360325630577023,0.7137788777352867,7
0.7806026181963119,0.6470525718489242,0
0.6358709162999787,0.5072934822588735,2
0.5689874222554678,0.9046422478564011,3
0.3901266022905503,0.6738319985361301,8
0.6409185110168352,0.7380085429485561,5
0.64100786925286,0.6218257364180602,5
0.6801376116834774,0.8762131929593693,3
0.7545753135271269,0.5862806382628634,9
0.4937901754056355,0.6497455783494814,8
0.7343219256470803,0.6545835636035591,0
0.3793726822707555,0.6094410486644932,8
0.6530677942606857,0.7754426271322714,0
0.8720573359102133,0.2856093273768039,4
0.7556235543727752,0.7187453214325927,0
0.7952333109173964,0.6626330099384319,0
0.5618971899125995,0.636444122425516,5
0.550225629545956,0.589062364263782,2
0.700833208269998,0.6204348734176008,9
0.6950386703494544,0.8825242915840263,3
0.6038921239879897,0.7352120303642522,5
0.39367458250801235,0.581001827991372,8
0.604950675399337,0.6352833756291147,5
0.5615512131526188,0.6352824514676598,5
0.5623588741320518,0.6572932050104328,5
0.38234899890135665,0.6321292125589864,8
0.5006192067509048,0.6546990837863191,8
0.46407168821765765,0.6314157599102401,8
0.6506115883884718,0.5756703405165311,2
0.5944201509695901,0.6653112298555897,5
0.4508569798520128,0.7889889858436945,7
0.5261848272006446,0.6549347449591565,5
0.5604468370048465,0.6448493709232892,5
0.5262088851872733,0.9214592139821889,3
0.5904322532824864,0.6802706314425535,5
0.6796598888062846,0.8630060015045373,3
0.7404429648146191,0.5636220475351621,9
0.5830063547453221,0.6752016058229486,5
0.5051054484465993,0.5742157103751921,10
0.5245958544652254,0.5556345200182591,10
0.5816487969288247,0.8379085486783566,3
0.5854087165522373,0.6279076430001211,5
0.5013478200600119,0.8489162358533946,7
0.4365413321938263,0.6216464490944134,8
0.675587215356785,0.8398345011653632,3
0.7139493934523387,0.46937051666170504,9
0.5147927977261801,0.7309451768937407,7
0.5674007407568666,0.6724956610619302,5
0.6757968635259175,0.8392984875173468,3
0.714707792840116,0.7183183588371023,0
0.6106031566369694,0.7345235300749877,5
0.7404223436832353,0.7412763778785276,0
0.728006131349737,0.6516761516438052,0
0.7400672019759682,0.7407773306889922,0
0.7640873831898887,0.6888856645922345,0
0.764376079029347,0.595406732701079,9
0.61124928542052,0.8943091985486902,3
0.6582769211734316,0.6247682665133709,5
0.7183405488199597,0.4777877792584846,9
0.6250642978332905,0.8559232280590123,3
0.533262457741003,0.6826956311191026,5
0.5279570988817639,0.6070419255088879,10
0.48865207683433454,0.8110829139180566,7
0.6623725069911401,0.7799026303483458,0
0.5150700373815269,0.7309377836020445,7
0.7501474983703531,0.7236618604109566,0
0.6433941924020274,0.7046167410000521,5
0.6484211659875143,0.7068088519881428,5
0.6709543345045361,0.7632030327282564,0
0.49952857802406214,0.8168136391445202,7
0.5131591458727343,0.7228273426106782,7
0.5013340726390823,0.816211085871231,7
0.7626095354402906,0.5769142618445144,9
0.6304395394155762,0.7330217676990713,5
0.45755770193529344,0.593502960089161,10
0.4710622517588092,0.6300128828107816,8
0.5263704173831556,0.921757718134451,3
0.6530368625635958,0.7053773258833544,5
0.5412737672859507,0.635400744134806,5
0.7154558816622014,0.6735205561233997,0
0.5414513381395807,0.8271753374575539,7
0.7154948326881581,0.45961137162196053,9
0.5458665514938303,0.8839567418502767,3
0.6427721216051054,0.7037739057466155,5
0.4263682407081788,0.6840874182810239,8
0.5941326007485443,0.6487548772621139,5
0.7307842559953031,0.6705530736686072,0
0.5139656612337618,0.8217994902325358,7
0.679965768921889,0.8724537041315514,3
0.549230087147194,0.641259927804505,5
0.6416287944313837,0.8308590450454787,3
0.5206377428567848,0.5858009984640375,10
0.655685532328782,0.8392162371472196,3
0.4514618663727745,0.7436514728361132,7
0.7480281043108477,0.7072025447710004,0
0.7406251181419066,0.7743521166069911,0
0.5946985362433637,0.6501632993303446,5
0.7320146501682387,0.6700586472863819,0
0.6981444418604426,0.525819222928078,9
0.7350230441143282,0.6816004997865193,0
0.556862196998253,0.7090943032839121,5
0.3954995526360108,0.6712101524681557,8
0.714227778726098,0.7181372231905314,0
0.7784809328999813,0.50074579829991,9
0.650804052281444,0.6110980701660296,5
0.504816752607141,0.6168241745851901,10
0.782873233886022,0.498621151098547,9
0.6812878125676676,0.8867227571063339,3
0.5955726430906054,0.7439527494727614,5
0.7388791956842269,0.6873266042056727,0
0.569586580684188,0.622417199753798,5
0.41243866645434935,0.6542148231801832,8
0.7686584006479649,0.7467926976457875,0
0.514976096671866,0.6821744040544786,5
0.7714789131747324,0.707711757736611,0
0.7684075102160506,0.7473666019137539,0
0.650664286835358,0.5754402243124659,2
0.6425120662259118,0.6174110171136249,5
0.5949276599254674,0.7780700181690108,3
0.6700607521443089,0.6993379307285466,0
0.5793976567521071,0.5420937062756082,2
0.6692336156518977,0.6990810138420898,0
0.6706129402181986,0.6688396783178732,0
0.7790961299864563,0.6940655895872823,0
0.37460920091969996,0.6006504248370206,8
0.5857707319699728,0.6280786128706097,5
0.6845024178276589,0.7126486282671394,0
0.48232138949766323,0.7693043467010199,7
0.601816263428077,0.6594917851287576,5
0.6467898053708936,0.5508723160040674,2
0.5621744295679534,0.9488818570470059,3
0.4406873252215888,0.6190005748284264,8
0.604574912560679,0.6857472122669463,5
0.658306707252116,0.5552315856207812,2
0.4865521582878074,0.7359975676070292,7
0.4196594992960172,0.7187795154066876,8
0.6828309605666689,0.8962203644523115,3
0.5816957672836622,0.5493760985969374,2
0.6085250048402386,0.7726036031207073,3
0.6161651340201715,0.8064214435032397,3
0.5028978417694816,0.5741195975831346,10
0.6403709054166029,0.9031460304492711,3
0.4729662695571406,0.6076222989070814,10
0.38388412757148416,0.6368803266356196,8
0.557342211112271,0.6093819023309166,5
0.4615856962667735,0.8403797564279998,7
0.5508213511194455,0.6190661902922372,5
0.5620988187528653,0.9704009566919467,3
0.5145373248206297,0.8577955791812215,7
0.4149876674178117,0.7208477887588671,8
0.46705716979553813,0.737483619238084,7
0.6906234569952048,0.7495624095476927,0
0.8858860957439134,0.30072768473525,4
0.6659857874579984,0.5933310660572104,9
0.7482194225854073,0.7101774205174891,0
0.8744425134409681,0.3072642787566693,4
0.6322679463988052,0.644952877007043,5
0.6104301682569755,0.5125510368167383,2
0.6518626036927913,0.705100077444726,5
0.6576330836267132,0.6998647027619498,0
0.5381920537615841,0.5725568405507246,10
0.5659996494407622,0.6472863846988375,5
0.5758485309162324,0.9623958701072581,3
0.5034500298433642,0.5636109575976178,10
0.3834797242725685,0.621932939147662,8
0.45565482975538174,0.5901695096953787,10
0.5615088252714315,0.9265920067426805,3
0.5658392628632924,0.6475987512730299,5
0.4995663834316062,0.7349828383216419,7
0.5807403215292624,0.6638159366099146,5
0.5621560996733805,0.9512181372231865,3
0.6132587001126097,0.640700810119931,5
0.6401417817344921,0.5681485903765235,2
0.7230834090396172,0.6542748936752218,0
0.5080852019324311,0.5754402243124659,10
0.5953057140009506,0.8948904961083528,3
0.6376752652965862,0.7144183974670568,5
0.6404934865865286,0.7776606146412988,3
0.7145817748149526,0.5737332980919732,9
0.690617728903149,0.748824004539479,0
0.3968456542684038,0.6797928399666588,8
0.7305551323131994,0.7601939630076657,0
0.7806702096825404,0.6628973201165849,0
0.5516381770461649,0.6397821936266084,5
0.5959575708765499,0.8943249092935446,3
0.5973220024035086,0.8882134295446988,3
0.5060242344118535,0.8212644007459815,7
0.6307511476232435,0.6467623851498345,5
0.4329452360031212,0.7175411390474835,8
0.6132758843887771,0.6413634338882588,5
0.7693010925762849,0.6720742434352189,0
0.39552246500422683,0.6782245379654768,8
0.46684752162641274,0.8303655428247154,7
0.7085684237779972,0.7126042685169551,0
0.4592543628013104,0.5944585430409717,10
0.5848943338859058,0.5606933798617746,2
0.4933823352514821,0.6596627549992462,8
0.6570728762239497,0.8422789082326076,3
0.5676722523201647,0.5083821444612155,2
0.5470098786675592,0.6238801473483022,5
0.5867387795268826,0.8963247946975272,3
0.6041418688014915,0.9146980487254908,3
0.4869233386528222,0.690065818779324,8
0.6359568376807729,0.7209309632904564,5
0.5983748257228001,0.5318364382077903,2
0.6371253684595217,0.7283954154198184,5
0.5925241525001397,0.5423404573859898,2
0.6228337787879568,0.684838761549706,5
0.781128457046762,0.6765397916200726,0
0.6873378233937615,0.7204864416271874,0
0.6594649274651729,0.7213976648288138,0
0.4775384326336294,0.6307559086262984,8
0.455463511480815,0.5904310473891456,10
0.7501784300674501,0.5538980206309816,9
0.6506230445725762,0.6550382510429174,5
0.496928024232119,0.6444196358434127,8
0.7684945772152645,0.7440682696555285,0
0.491317930875681,0.6654027218403371,8
0.7691269585778713,0.7299831248116959,0
0.7727768988338823,0.7046121201927349,0
0.7498714043334189,0.5533268888474012,9
0.7810436812843733,0.6790239376301912,0
0.6386845551162779,0.631668980150863,5
0.7836419438394984,0.633424886928843,9
0.6297212366721681,0.7332241590592758,5
0.7813426876895306,0.6642965005702024,0
0.5770411196816099,0.848785929087235,3
0.493367442212147,0.6499091549282738,8
0.6578232562828603,0.7165236372777102,0
0.5838953546319061,0.7630385319879949,7
0.5738196407111573,0.5105104883084337,2
0.5782806788018249,0.7431283974485723,5
0.7803872419351308,0.6430500285565799,0
0.6394280614647201,0.6277976677861332,5
0.5504467338992001,0.7088577179496198,5
0.6105034878352527,0.8468544316314564,3
0.42239752729722113,0.2807611763466369,1
0.4468564803623849,0.8348116836188666,7
0.34124535594936845,0.35215080097073326,1
0.6642616317501293,0.6302439231763017,5
0.5945129460608456,0.6056242618260299,2
0.5529522013630626,0.6520023806399209,5
0.7316927313948725,0.8493838615532141,3
0.7193005770479957,0.8687884797728742,3
0.5916695211658691,0.5909846201049476,2
0.591545794377538,0.5910437664385242,2
0.5387476786906973,0.5729394433960309,10
0.591431232536479,0.5911066094179418,2
0.7267207474931041,0.8577872617280704,3
0.6574692601939987,0.6420232851722005,5
0.7467232449412364,0.8257012999255053,0
0.5557028311667835,0.8984891808417572,3
0.6598933887507172,0.68741347538311,5
0.5544140104549129,0.5612543458692727,2
0.4390754401179535,0.27729372254084694,1
0.5951155413447964,0.606110370755097,2
0.6638400441750463,0.6304222863384865,5
0.7394531505079129,0.6138021666041311,9
0.38005203398820697,0.538544002099691,10
0.6652766496618696,0.7990401659054669,3
0.4132532011442436,0.6813537486761376,8
0.6009547583833523,0.8298840547029656,3
0.6576491222844609,0.642340272553696,5
0.49267205183694074,0.5462921717979157,10
0.7331728703812956,0.49617027490106835,9
0.4702614644898375,0.5677530492707419,10
0.6156679356300003,0.6218257364180602,5
0.7955460647434762,0.6650302847711131,0
0.5502680174271504,0.5472985836301376,2
0.7688164959886166,0.733083686517034,0
0.4321169538922973,0.8020436906572783,7
0.6207693744121556,0.6645866872693063,5
0.6209079942398361,0.7030123967018511,5
0.6493743205050819,0.6497400333807093,5
0.48354949243376666,0.7686029081512871,7
0.5696610458808706,0.7052331566952716,5
0.5649204768980383,0.6790461175052727,5
0.4468564803623849,0.834083444386728,7
0.6221819219123574,0.6675033408436803,5
0.9072186561666911,0.3126345810129152,4
0.5399437043113053,0.7049623773868774,5
0.5802729092177614,0.48526609380978414,2
0.693165584248213,0.5402989847162161,9
0.4850766017750203,0.6363054982061982,8
0.6801845820383079,0.879343327831485,3
0.5873975101129432,0.6978435616443406,5
0.5044925425969566,0.6821762523774026,7
0.6479514624391882,0.659135058804388,5
0.5908595689496181,0.6319157312612376,5
0.5893290227531267,0.8126318085285291,3
0.5876873515708141,0.8203642674818923,3
0.4458426080690501,0.7112559169437631,8
0.6108895612396097,0.7845631766017078,3
0.6070379921433542,0.7597374272453834,5
0.6838425416231857,0.9043529853187664,3
0.41835693116322403,0.6571638224057352,8
0.5909168498701476,0.5828603166916437,2
0.6249657746499935,0.7239252464276547,5
0.5418316834518819,0.5666921119122534,2
0.6074813464682336,0.5877565241178431,2
0.5638917115653683,0.7044420744837154,5
0.5100247339014814,0.8456705807985045,7
0.7029617672767898,0.4780520894366447,9
0.6600549209466067,0.6491494942064335,5
0.7363519614705609,0.461346946847776,9
0.44994621321562533,0.7981428051257708,7
0.44251687782323756,0.7053070896122335,8
0.5893702650159085,0.9118276032242107,3
0.41256124762427504,0.6538442344338833,8
0.45049611005268986,0.7468555406252051,7
0.6178068052024841,0.6287356916701583,5
0.5903234195334832,0.7803111097146029,3
0.6215621423522535,0.704610271869818,5
0.5740991716033292,0.5012522387811416,2
0.6137421510818655,0.7085869386412256,5
0.5533989925431726,0.8156538165095881,7
0.37310042147301203,0.5825229977579838,8
0.7584142808208583,0.7967399280262981,0
0.5891514518994896,0.6403801260925874,5
0.7552626845734522,0.5861318482674704,9
0.6138326549362958,0.6942485735567843,5
0.8221381592890822,0.47501806735657937,9
0.4570845615317367,0.6956671614010972,8
0.48013096709669156,0.7734418175668267,7
0.4767972175220052,0.6863968977748058,8
0.6310260960417722,0.9077733068899931,3
0.5771155848782925,0.5466914095495454,2
0.5217764875568633,0.7094417879936614,7
0.5559674690196204,0.8069352772761604,7
